Glassdoor Review Page,supposed_n_reviews,supposed_n_pages,% pages,Running Sum
https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm,1789,179,0.000984468,0.737108413
https://www.glassdoor.com/Reviews/Jabil-Reviews-E2330.htm,1774,178,0.000978969,0.738087381
https://www.glassdoor.com/Reviews/Zimmer-Biomet-Reviews-E1017414.htm,1761,177,0.000973469,0.73906085
https://www.glassdoor.com/Reviews/Arrow-Electronics-Reviews-E56.htm,1767,177,0.000973469,0.740034319
https://www.glassdoor.com/Reviews/United-Natural-Foods-Reviews-E6334.htm,1761,177,0.000973469,0.741007788
https://www.glassdoor.com/Reviews/Colgate-Palmolive-Reviews-E162.htm,1750,175,0.000962469,0.741970257
https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm,1747,175,0.000962469,0.742932726
https://www.glassdoor.com/Reviews/Rockwell-Collins-Reviews-E13435.htm,1728,173,0.00095147,0.743884196
https://www.glassdoor.com/Reviews/AutoNation-Reviews-E2593.htm,1713,172,0.00094597,0.744830165
https://www.glassdoor.com/Reviews/Kemper-Reviews-E3676.htm,1688,169,0.00092947,0.745759636
https://www.glassdoor.com/Reviews/WestRock-Reviews-E1033056.htm,1673,168,0.00092397,0.746683606
https://www.glassdoor.com/Reviews/Five-Below-Reviews-E224078.htm,1670,167,0.000918471,0.747602077
https://www.glassdoor.com/Reviews/Synchrony-Reviews-E852160.htm,1644,165,0.000907471,0.748509548
https://www.glassdoor.com/Reviews/Stericycle-Reviews-E6009.htm,1641,165,0.000907471,0.749417019
https://www.glassdoor.com/Reviews/Goodyear-Reviews-E292.htm,1643,165,0.000907471,0.75032449
https://www.glassdoor.com/Reviews/Raymond-James-Financial-Reviews-E559.htm,1641,165,0.000907471,0.751231961
https://www.glassdoor.com/Reviews/Amedisys-Reviews-E5124.htm,1649,165,0.000907471,0.752139432
https://www.glassdoor.com/Reviews/International-Paper-Reviews-E356.htm,1636,164,0.000901971,0.753041403
https://www.glassdoor.com/Reviews/AmerisourceBergen-Reviews-E2703.htm,1632,164,0.000901971,0.753943374
https://www.glassdoor.com/Reviews/Expeditors-Reviews-E1381.htm,1640,164,0.000901971,0.754845345
https://www.glassdoor.com/Reviews/SkyWest-Airlines-Reviews-E1883.htm,1633,164,0.000901971,0.755747316
https://www.glassdoor.com/Reviews/Illumina-Reviews-E11671.htm,1630,163,0.000896471,0.756643787
https://www.glassdoor.com/Reviews/Franklin-Templeton-Investments-Reviews-E240744.htm,1628,163,0.000896471,0.757540259
https://www.glassdoor.com/Reviews/Dun-and-Bradstreet-Reviews-E213.htm,1627,163,0.000896471,0.75843673
https://www.glassdoor.com/Reviews/Fortinet-Reviews-E23128.htm,1622,163,0.000896471,0.759333201
https://www.glassdoor.com/Reviews/Netflix-Reviews-E11891.htm,1617,162,0.000890971,0.760224173
https://www.glassdoor.com/Reviews/Analog-Devices-Reviews-E49.htm,1618,162,0.000890971,0.761115144
https://www.glassdoor.com/Reviews/First-American-Financial-Corporation-Reviews-E2526.htm,1620,162,0.000890971,0.762006116
https://www.glassdoor.com/Reviews/TSYS-Total-System-Services-Reviews-E671.htm,1593,160,0.000879972,0.762886088
https://www.glassdoor.com/Reviews/VCA-Reviews-E2106.htm,1592,160,0.000879972,0.763766059
https://www.glassdoor.com/Reviews/Kate-Spade-New-York-Reviews-E17245.htm,1590,159,0.000874472,0.764640532
https://www.glassdoor.com/Reviews/Healthcare-Services-Group-Reviews-E1480.htm,1590,159,0.000874472,0.765515004
https://www.glassdoor.com/Reviews/Principal-Financial-Group-Reviews-E2941.htm,1564,157,0.000863472,0.766378476
https://www.glassdoor.com/Reviews/Marvell-Technology-Reviews-E11761.htm,1564,157,0.000863472,0.767241948
https://www.glassdoor.com/Reviews/Perficient-Reviews-E9329.htm,1556,156,0.000857973,0.768099921
https://www.glassdoor.com/Reviews/Skechers-U-S-A-Reviews-E8575.htm,1539,154,0.000846973,0.768946894
https://www.glassdoor.com/Reviews/Parexel-Reviews-E5334.htm,1535,154,0.000846973,0.769793867
https://www.glassdoor.com/Reviews/Microchip-Technology-Reviews-E2298.htm,1530,153,0.000841473,0.77063534
https://www.glassdoor.com/Reviews/Lincoln-Financial-Group-Reviews-E403.htm,1523,153,0.000841473,0.771476813
https://www.glassdoor.com/Reviews/Casey-s-Reviews-E1232.htm,1526,153,0.000841473,0.772318286
https://www.glassdoor.com/Reviews/Royal-Caribbean-Group-Reviews-E3579.htm,1512,152,0.000835973,0.773154259
https://www.glassdoor.com/Reviews/Discovery-Inc-Reviews-E4220.htm,1515,152,0.000835973,0.773990232
https://www.glassdoor.com/Reviews/Manhattan-Associates-Reviews-E7866.htm,1517,152,0.000835973,0.774826206
https://www.glassdoor.com/Reviews/Ciena-Reviews-E6612.htm,1502,151,0.000830473,0.775656679
https://www.glassdoor.com/Reviews/Primerica-Reviews-E13616.htm,1507,151,0.000830473,0.776487152
https://www.glassdoor.com/Reviews/The-Vitamin-Shoppe-Reviews-E9653.htm,1503,151,0.000830473,0.777317626
https://www.glassdoor.com/Reviews/Walgreens-Boots-Alliance-Reviews-E3779.htm,1497,150,0.000824974,0.778142599
https://www.glassdoor.com/Reviews/Conagra-Brands-Reviews-E172.htm,1494,150,0.000824974,0.778967573
https://www.glassdoor.com/Reviews/Wiley-Reviews-E1551.htm,1499,150,0.000824974,0.779792547
https://www.glassdoor.com/Reviews/PVH-Corp-Reviews-E530.htm,1482,149,0.000819474,0.78061202
https://www.glassdoor.com/Reviews/Norfolk-Southern-Reviews-E483.htm,1476,148,0.000813974,0.781425994
https://www.glassdoor.com/Reviews/Clean-Harbors-Reviews-E1269.htm,1475,148,0.000813974,0.782239968
https://www.glassdoor.com/Reviews/Biogen-Reviews-E1336.htm,1464,147,0.000808474,0.783048442
https://www.glassdoor.com/Reviews/Allergan-Reviews-E27.htm,1455,146,0.000802974,0.783851417
https://www.glassdoor.com/Reviews/Zumiez-Reviews-E38024.htm,1450,145,0.000797474,0.784648891
https://www.glassdoor.com/Reviews/Service-Corporation-International-Reviews-E594.htm,1438,144,0.000791975,0.785440866
https://www.glassdoor.com/Reviews/Lam-Research-Reviews-E1582.htm,1426,143,0.000786475,0.786227341
https://www.glassdoor.com/Reviews/Catalent-Pharma-Reviews-E43266.htm,1420,142,0.000780975,0.787008316
https://www.glassdoor.com/Reviews/Duke-Energy-Reviews-E211.htm,1405,141,0.000775475,0.787783791
https://www.glassdoor.com/Reviews/T-Rowe-Price-Reviews-E3583.htm,1410,141,0.000775475,0.788559266
https://www.glassdoor.com/Reviews/United-Rentals-Reviews-E7395.htm,1408,141,0.000775475,0.789334741
https://www.glassdoor.com/Reviews/Live-Nation-Entertainment-Reviews-E7601.htm,1401,141,0.000775475,0.790110216
https://www.glassdoor.com/Reviews/ManTech-International-Corporation-Reviews-E13880.htm,1403,141,0.000775475,0.790885692
https://www.glassdoor.com/Reviews/LHC-Group-Reviews-E37879.htm,1407,141,0.000775475,0.791661167
https://www.glassdoor.com/Reviews/Tech-Data-Reviews-E1944.htm,1392,140,0.000769975,0.792431142
https://www.glassdoor.com/Reviews/FTI-Consulting-Reviews-E6069.htm,1392,140,0.000769975,0.793201118
https://www.glassdoor.com/Reviews/Krispy-Kreme-Reviews-E6829.htm,1396,140,0.000769975,0.793971093
https://www.glassdoor.com/Reviews/Unum-Reviews-E9522.htm,1386,139,0.000764476,0.794735568
https://www.glassdoor.com/Reviews/Gilead-Sciences-Reviews-E2016.htm,1368,137,0.000753476,0.795489044
https://www.glassdoor.com/Reviews/CoreLogic-Reviews-E30994.htm,1368,137,0.000753476,0.79624252
https://www.glassdoor.com/Reviews/Reynolds-American-Reviews-E7736.htm,1351,136,0.000747976,0.796990496
https://www.glassdoor.com/Reviews/Invesco-Reviews-E4518.htm,1354,136,0.000747976,0.797738472
https://www.glassdoor.com/Reviews/ManpowerGroup-Reviews-E582741.htm,1344,135,0.000742476,0.798480949
https://www.glassdoor.com/Reviews/Corning-Reviews-E183.htm,1329,133,0.000731477,0.799212425
https://www.glassdoor.com/Reviews/F5-Reviews-E9222.htm,1330,133,0.000731477,0.799943902
https://www.glassdoor.com/Reviews/Charles-River-Laboratories-Reviews-E9837.htm,1311,132,0.000725977,0.800669879
https://www.glassdoor.com/Reviews/Barnes-and-Noble-Education-Reviews-E6456.htm,1315,132,0.000725977,0.801395855
https://www.glassdoor.com/Reviews/PPG-Reviews-E508.htm,1306,131,0.000720477,0.802116332
https://www.glassdoor.com/Reviews/Equinix-Reviews-E11296.htm,1305,131,0.000720477,0.802836809
https://www.glassdoor.com/Reviews/Moody-s-Corporation-Reviews-E11303.htm,1299,130,0.000714977,0.803551786
https://www.glassdoor.com/Reviews/RH-Reviews-E8200.htm,1295,130,0.000714977,0.804266763
https://www.glassdoor.com/Reviews/Blackbaud-Reviews-E15863.htm,1291,130,0.000714977,0.804981741
https://www.glassdoor.com/Reviews/Insight-Reviews-E3823.htm,1264,127,0.000698478,0.805680218
https://www.glassdoor.com/Reviews/The-Hershey-Company-Reviews-E326.htm,1259,126,0.000692978,0.806373196
https://www.glassdoor.com/Reviews/Avery-Dennison-Reviews-E65.htm,1260,126,0.000692978,0.807066174
https://www.glassdoor.com/Reviews/HII-Reviews-E398616.htm,1259,126,0.000692978,0.807759152
https://www.glassdoor.com/Reviews/ConocoPhillips-Reviews-E14933.htm,1242,125,0.000687478,0.80844663
https://www.glassdoor.com/Reviews/Keysight-Technologies-Reviews-E877317.htm,1250,125,0.000687478,0.809134108
https://www.glassdoor.com/Reviews/FICO-Reviews-E1387.htm,1243,125,0.000687478,0.809821586
https://www.glassdoor.com/Reviews/Forrester-Reviews-E6443.htm,1248,125,0.000687478,0.810509064
https://www.glassdoor.com/Reviews/Monster-Worldwide-Reviews-E3411.htm,1247,125,0.000687478,0.811196542
https://www.glassdoor.com/Reviews/Michael-Kors-Reviews-E2555695.htm,1233,124,0.000681978,0.81187852
https://www.glassdoor.com/Reviews/KLA-Reviews-E1557.htm,1223,123,0.000676478,0.812554998
https://www.glassdoor.com/Reviews/Tenet-Healthcare-Reviews-E466.htm,1225,123,0.000676478,0.813231477
https://www.glassdoor.com/Reviews/UniFirst-Reviews-E688.htm,1211,122,0.000670979,0.813902455
https://www.glassdoor.com/Reviews/Aflac-Reviews-E1302.htm,1204,121,0.000665479,0.814567934
https://www.glassdoor.com/Reviews/Henry-Schein-Reviews-E5319.htm,1203,121,0.000665479,0.815233413
https://www.glassdoor.com/Reviews/MSCI-Reviews-E14616.htm,1205,121,0.000665479,0.815898891
https://www.glassdoor.com/Reviews/American-Campus-Communities-Reviews-E35177.htm,1210,121,0.000665479,0.81656437
https://www.glassdoor.com/Reviews/WellCare-Reviews-E34976.htm,1205,121,0.000665479,0.817229849
https://www.glassdoor.com/Reviews/Brink-s-Incorporated-Reviews-E8230.htm,1201,121,0.000665479,0.817895327
https://www.glassdoor.com/Reviews/Ciber-Reviews-E2619.htm,1209,121,0.000665479,0.818560806
https://www.glassdoor.com/Reviews/TCF-Reviews-E246807.htm,1200,120,0.000659979,0.819220785
https://www.glassdoor.com/Reviews/Lexmark-International-Reviews-E2873.htm,1192,120,0.000659979,0.819880764
https://www.glassdoor.com/Reviews/Comerica-Reviews-E1281.htm,1189,119,0.000654479,0.820535243
https://www.glassdoor.com/Reviews/Big-5-Sporting-Goods-Reviews-E5635.htm,1190,119,0.000654479,0.821189722
https://www.glassdoor.com/Reviews/Archer-Daniels-Midland-ADM-Reviews-E55.htm,1180,118,0.000648979,0.821838701
https://www.glassdoor.com/Reviews/CSX-Reviews-E124.htm,1180,118,0.000648979,0.82248768
https://www.glassdoor.com/Reviews/Garmin-Reviews-E12667.htm,1161,117,0.000643479,0.82313116
https://www.glassdoor.com/Reviews/Stein-Mart-Reviews-E2169.htm,1166,117,0.000643479,0.823774639
https://www.glassdoor.com/Reviews/Regeneron-Reviews-E981.htm,1154,116,0.00063798,0.824412619
https://www.glassdoor.com/Reviews/Scientific-Games-Reviews-E1998.htm,1155,116,0.00063798,0.825050598
https://www.glassdoor.com/Reviews/Regis-Corporation-Reviews-E2076.htm,1146,115,0.00063248,0.825683078
https://www.glassdoor.com/Reviews/Marsh-Reviews-E2852.htm,1122,113,0.00062148,0.826304558
https://www.glassdoor.com/Reviews/The-Clorox-Company-Reviews-E158.htm,1129,113,0.00062148,0.826926038
https://www.glassdoor.com/Reviews/Alaska-Airlines-Reviews-E19.htm,1111,112,0.00061598,0.827542019
https://www.glassdoor.com/Reviews/Tetra-Tech-Reviews-E1775.htm,1115,112,0.00061598,0.828157999
https://www.glassdoor.com/Reviews/MicroStrategy-Reviews-E8018.htm,1115,112,0.00061598,0.828773979
https://www.glassdoor.com/Reviews/Newell-Brands-Reviews-E1269885.htm,1102,111,0.00061048,0.82938446
https://www.glassdoor.com/Reviews/Marathon-Petroleum-Reviews-E7657.htm,1103,111,0.00061048,0.82999494
https://www.glassdoor.com/Reviews/Viasat-Reviews-E5500.htm,1101,111,0.00061048,0.830605421
https://www.glassdoor.com/Reviews/ACI-Worldwide-Reviews-E4024.htm,1106,111,0.00061048,0.831215901
https://www.glassdoor.com/Reviews/Xilinx-Reviews-E2063.htm,1096,110,0.000604981,0.831820882
https://www.glassdoor.com/Reviews/Mattel-Reviews-E428.htm,1083,109,0.000599481,0.832420363
https://www.glassdoor.com/Reviews/Echo-Global-Logistics-Reviews-E100320.htm,1090,109,0.000599481,0.833019843
https://www.glassdoor.com/Reviews/Tuesday-Morning-Reviews-E1973.htm,1088,109,0.000599481,0.833619324
https://www.glassdoor.com/Reviews/AXA-XL-Reviews-E5891.htm,1080,108,0.000593981,0.834213305
https://www.glassdoor.com/Reviews/Harley-Davidson-Inc-Reviews-E314.htm,1071,108,0.000593981,0.834807286
https://www.glassdoor.com/Reviews/Copart-Reviews-E2621.htm,1076,108,0.000593981,0.835401267
https://www.glassdoor.com/Reviews/Magellan-Health-Reviews-E2201.htm,1076,108,0.000593981,0.835995248
https://www.glassdoor.com/Reviews/Epiq-Reviews-E6573.htm,1079,108,0.000593981,0.836589229
https://www.glassdoor.com/Reviews/Altria-Reviews-E528.htm,1069,107,0.000588481,0.83717771
https://www.glassdoor.com/Reviews/Keurig-Dr-Pepper-Reviews-E2134135.htm,1069,107,0.000588481,0.837766191
https://www.glassdoor.com/Reviews/Avnet-Reviews-E66.htm,1065,107,0.000588481,0.838354673
https://www.glassdoor.com/Reviews/United-States-Steel-Reviews-E1251.htm,1063,107,0.000588481,0.838943154
https://www.glassdoor.com/Reviews/L-Brands-Reviews-E656.htm,1057,106,0.000582981,0.839526135
https://www.glassdoor.com/Reviews/Align-Technology-Reviews-E12898.htm,1058,106,0.000582981,0.840109117
https://www.glassdoor.com/Reviews/Select-Medical-Reviews-E11368.htm,1060,106,0.000582981,0.840692098
https://www.glassdoor.com/Reviews/Campbell-Soup-Company-Reviews-E129.htm,1043,105,0.000577482,0.841269579
https://www.glassdoor.com/Reviews/Hibbett-Sports-Reviews-E6133.htm,1045,105,0.000577482,0.841847061
https://www.glassdoor.com/Reviews/Ultimate-Medical-Academy-Reviews-E370934.htm,1037,104,0.000571982,0.842419043
https://www.glassdoor.com/Reviews/Zebra-Technologies-Reviews-E2089.htm,1038,104,0.000571982,0.842991024
https://www.glassdoor.com/Reviews/Marriott-Vacations-Worldwide-Reviews-E18600.htm,1039,104,0.000571982,0.843563006
https://www.glassdoor.com/Reviews/Flowserve-Reviews-E1350.htm,1023,103,0.000566482,0.844129488
https://www.glassdoor.com/Reviews/Kirkland-s-Reviews-E8223.htm,1027,103,0.000566482,0.84469597
https://www.glassdoor.com/Reviews/CME-Group-Reviews-E7796.htm,1017,102,0.000560982,0.845256952
https://www.glassdoor.com/Reviews/Intercontinental-Exchange-Reviews-E13785.htm,1014,102,0.000560982,0.845817934
https://www.glassdoor.com/Reviews/Werner-Enterprises-Reviews-E2034.htm,1018,102,0.000560982,0.846378916
https://www.glassdoor.com/Reviews/Sleep-Number-Corporation-Reviews-E5921.htm,1018,102,0.000560982,0.846939898
https://www.glassdoor.com/Reviews/Scholastic-Reviews-E2142.htm,1015,102,0.000560982,0.84750088
https://www.glassdoor.com/Reviews/Tripadvisor-Reviews-E15276.htm,1001,101,0.000555482,0.848056362
https://www.glassdoor.com/Reviews/Tyco-Reviews-E681.htm,995,100,0.000549982,0.848606345
https://www.glassdoor.com/Reviews/Sanmina-Reviews-E2322.htm,998,100,0.000549982,0.849156327
https://www.glassdoor.com/Reviews/Insperity-Reviews-E3608.htm,992,100,0.000549982,0.849706309
https://www.glassdoor.com/Reviews/Trimble-Reviews-E2067.htm,985,99,0.000544483,0.850250792
https://www.glassdoor.com/Reviews/SpartanNash-Reviews-E786062.htm,985,99,0.000544483,0.850795275
https://www.glassdoor.com/Reviews/Cato-Reviews-E1234.htm,990,99,0.000544483,0.851339757
https://www.glassdoor.com/Reviews/Verifone-Reviews-E1495.htm,971,98,0.000538983,0.85187874
https://www.glassdoor.com/Reviews/AMN-Healthcare-Reviews-E13448.htm,979,98,0.000538983,0.852417723
https://www.glassdoor.com/Reviews/VF-Reviews-E703.htm,961,97,0.000533483,0.852951206
https://www.glassdoor.com/Reviews/IDEXX-Laboratories-Reviews-E2074.htm,966,97,0.000533483,0.853484688
https://www.glassdoor.com/Reviews/Con-Edison-Reviews-E16462.htm,953,96,0.000527983,0.854012672
https://www.glassdoor.com/Reviews/Varian-Medical-Systems-Reviews-E9111.htm,955,96,0.000527983,0.854540655
https://www.glassdoor.com/Reviews/Brocade-Reviews-E9183.htm,959,96,0.000527983,0.855068638
https://www.glassdoor.com/Reviews/HSN-Reviews-E896.htm,953,96,0.000527983,0.855596621
https://www.glassdoor.com/Reviews/Exelon-Reviews-E526.htm,936,94,0.000516983,0.856113604
https://www.glassdoor.com/Reviews/Edwards-Lifesciences-Reviews-E11809.htm,940,94,0.000516983,0.856630588
https://www.glassdoor.com/Reviews/Jack-Henry-and-Associates-Reviews-E1543.htm,938,94,0.000516983,0.857147571
https://www.glassdoor.com/Reviews/Acxiom-Reviews-E1086.htm,937,94,0.000516983,0.857664555
https://www.glassdoor.com/Reviews/Allegiant-Air-Reviews-E19903.htm,934,94,0.000516983,0.858181538
https://www.glassdoor.com/Reviews/Harte-Hanks-Reviews-E2545.htm,932,94,0.000516983,0.858698522
https://www.glassdoor.com/Reviews/GoTo-Reviews-E43330.htm,929,93,0.000511484,0.859210005
https://www.glassdoor.com/Reviews/Kelly-Services-Reviews-E3536162.htm,926,93,0.000511484,0.859721489
https://www.glassdoor.com/Reviews/Tangoe-Reviews-E38196.htm,930,93,0.000511484,0.860232973
https://www.glassdoor.com/Reviews/Steven-Madden-Reviews-E5047.htm,915,92,0.000505984,0.860738956
https://www.glassdoor.com/Reviews/Ruth-s-Chris-Steak-House-Reviews-E242449.htm,918,92,0.000505984,0.86124494
https://www.glassdoor.com/Reviews/Air-Products-Reviews-E17.htm,907,91,0.000500484,0.861745424
https://www.glassdoor.com/Reviews/Equity-Residential-Reviews-E3635.htm,893,90,0.000494984,0.862240408
https://www.glassdoor.com/Reviews/LKQ-Reviews-E20395.htm,898,90,0.000494984,0.862735392
https://www.glassdoor.com/Reviews/Hologic-Reviews-E1568.htm,892,90,0.000494984,0.863230377
https://www.glassdoor.com/Reviews/Universal-Health-Services-Inc-Reviews-E2001.htm,881,89,0.000489484,0.863719861
https://www.glassdoor.com/Reviews/NextEra-Energy-Inc-Reviews-E221824.htm,872,88,0.000483985,0.864203845
https://www.glassdoor.com/Reviews/Intuitive-Intuitive-Surgical-Reviews-E8090.htm,872,88,0.000483985,0.86468783
https://www.glassdoor.com/Reviews/ITW-Reviews-E348.htm,865,87,0.000478485,0.865166315
https://www.glassdoor.com/Reviews/AvalonBay-Communities-Reviews-E2616.htm,868,87,0.000478485,0.865644799
https://www.glassdoor.com/Reviews/Murphy-Oil-Reviews-E453.htm,866,87,0.000478485,0.866123284
https://www.glassdoor.com/Reviews/Tyler-Technologies-Reviews-E682.htm,861,87,0.000478485,0.866601769
https://www.glassdoor.com/Reviews/Oceaneering-International-Reviews-E1721.htm,869,87,0.000478485,0.867080253
https://www.glassdoor.com/Reviews/dressbarn-Reviews-E1345.htm,869,87,0.000478485,0.867558738
https://www.glassdoor.com/Reviews/Phillips-66-Reviews-E498821.htm,858,86,0.000472985,0.868031723
https://www.glassdoor.com/Reviews/Deluxe-Corporation-Reviews-E198.htm,852,86,0.000472985,0.868504708
https://www.glassdoor.com/Reviews/Bio-Rad-Laboratories-Reviews-E789.htm,860,86,0.000472985,0.868977693
https://www.glassdoor.com/Reviews/Advance-America-Reviews-E20104.htm,858,86,0.000472985,0.869450678
https://www.glassdoor.com/Reviews/Mylan-Inc-Reviews-E454.htm,831,84,0.000461985,0.869912663
https://www.glassdoor.com/Reviews/Old-Dominion-Freight-Reviews-E191.htm,837,84,0.000461985,0.870374648
https://www.glassdoor.com/Reviews/Molson-Coors-Beverage-Company-Reviews-E1091.htm,824,83,0.000456485,0.870831133
https://www.glassdoor.com/Reviews/PerkinElmer-Reviews-E218.htm,823,83,0.000456485,0.871287619
https://www.glassdoor.com/Reviews/Praxair-Reviews-E2207.htm,817,82,0.000450986,0.871738604
https://www.glassdoor.com/Reviews/Global-Payments-Reviews-E13140.htm,816,82,0.000450986,0.87218959
https://www.glassdoor.com/Reviews/BorgWarner-Reviews-E1652.htm,811,82,0.000450986,0.872640576
https://www.glassdoor.com/Reviews/Freeport-McMoRan-Reviews-E266.htm,809,81,0.000445486,0.873086061
https://www.glassdoor.com/Reviews/Alcoa-Reviews-E29.htm,805,81,0.000445486,0.873531547
https://www.glassdoor.com/Reviews/Pentair-Reviews-E1767.htm,803,81,0.000445486,0.873977033
https://www.glassdoor.com/Reviews/Nasdaq-Reviews-E12152.htm,807,81,0.000445486,0.874422518
https://www.glassdoor.com/Reviews/SEI-Investments-Reviews-E1851.htm,807,81,0.000445486,0.874868004
https://www.glassdoor.com/Reviews/John-Hancock-Reviews-E9835.htm,810,81,0.000445486,0.87531349
https://www.glassdoor.com/Reviews/La-Z-Boy-Reviews-E391.htm,802,81,0.000445486,0.875758976
https://www.glassdoor.com/Reviews/Cubic-Reviews-E829.htm,807,81,0.000445486,0.876204461
https://www.glassdoor.com/Reviews/Commvault-Reviews-E16184.htm,798,80,0.000439986,0.876644447
https://www.glassdoor.com/Reviews/Moog-Inc-Reviews-E950.htm,796,80,0.000439986,0.877084433
https://www.glassdoor.com/Reviews/Ebix-Reviews-E1328.htm,797,80,0.000439986,0.877524419
https://www.glassdoor.com/Reviews/Neustar-Reviews-E13026.htm,786,79,0.000434486,0.877958905
https://www.glassdoor.com/Reviews/Occidental-Petroleum-Reviews-E491.htm,776,78,0.000428986,0.878387892
https://www.glassdoor.com/Reviews/Hanesbrands-Reviews-E13758.htm,777,78,0.000428986,0.878816878
https://www.glassdoor.com/Reviews/Sealed-Air-Corporation-Reviews-E590.htm,777,78,0.000428986,0.879245864
https://www.glassdoor.com/Reviews/Wabtec-Reviews-E363475.htm,775,78,0.000428986,0.87967485
https://www.glassdoor.com/Reviews/EFI-Reviews-E2243.htm,780,78,0.000428986,0.880103837
https://www.glassdoor.com/Reviews/Kinder-Morgan-Reviews-E4156.htm,767,77,0.000423486,0.880527323
https://www.glassdoor.com/Reviews/PACCAR-Reviews-E1744.htm,769,77,0.000423486,0.88095081
https://www.glassdoor.com/Reviews/Commerce-Bank-Reviews-E1283.htm,761,77,0.000423486,0.881374296
https://www.glassdoor.com/Reviews/Teledyne-Technologies-Reviews-E9818.htm,760,76,0.000417987,0.881792283
https://www.glassdoor.com/Reviews/WebMD-Health-Reviews-E38258.htm,756,76,0.000417987,0.882210269
https://www.glassdoor.com/Reviews/8x8-Reviews-E4045.htm,751,76,0.000417987,0.882628256
https://www.glassdoor.com/Reviews/Dentsply-Sirona-Reviews-E1438.htm,750,75,0.000412487,0.883040743
https://www.glassdoor.com/Reviews/Navigant-Reviews-E6236.htm,742,75,0.000412487,0.883453229
https://www.glassdoor.com/Reviews/United-Technologies-Reviews-E697.htm,737,74,0.000406987,0.883860216
https://www.glassdoor.com/Reviews/Southern-Company-Reviews-E607.htm,732,74,0.000406987,0.884267203
https://www.glassdoor.com/Reviews/People-s-United-Bank-Reviews-E199620.htm,738,74,0.000406987,0.88467419
https://www.glassdoor.com/Reviews/Brown-and-Brown-Insurance-Reviews-E2587.htm,735,74,0.000406987,0.885081177
https://www.glassdoor.com/Reviews/MSC-Industrial-Direct-Reviews-E5512.htm,731,74,0.000406987,0.885488164
https://www.glassdoor.com/Reviews/Genworth-Reviews-E34925.htm,731,74,0.000406987,0.885895151
https://www.glassdoor.com/Reviews/Caleres-Reviews-E1004830.htm,738,74,0.000406987,0.886302138
https://www.glassdoor.com/Reviews/LyondellBasell-Reviews-E15015.htm,727,73,0.000401487,0.886703625
https://www.glassdoor.com/Reviews/St-Jude-Medical-Reviews-E1903.htm,725,73,0.000401487,0.887105113
https://www.glassdoor.com/Reviews/Mettler-Toledo-Reviews-E7144.htm,730,73,0.000401487,0.8875066
https://www.glassdoor.com/Reviews/Terex-Corporation-Reviews-E1954.htm,725,73,0.000401487,0.887908087
https://www.glassdoor.com/Reviews/Core-Mark-Reviews-E3671.htm,721,73,0.000401487,0.888309574
https://www.glassdoor.com/Reviews/First-Cash-Reviews-E2241.htm,726,73,0.000401487,0.888711061
https://www.glassdoor.com/Reviews/Veritiv-Reviews-E833033.htm,726,73,0.000401487,0.889112548
https://www.glassdoor.com/Reviews/Vertex-Pharmaceuticals-Reviews-E2080.htm,714,72,0.000395987,0.889508536
https://www.glassdoor.com/Reviews/Verisk-Analytics-Reviews-E140233.htm,718,72,0.000395987,0.889904523
https://www.glassdoor.com/Reviews/Textron-Reviews-E654.htm,712,72,0.000395987,0.89030051
https://www.glassdoor.com/Reviews/TC-Energy-Reviews-E5910.htm,714,72,0.000395987,0.890696498
https://www.glassdoor.com/Reviews/Lennar-Reviews-E400.htm,715,72,0.000395987,0.891092485
https://www.glassdoor.com/Reviews/Cypress-Semiconductor-Reviews-E189.htm,718,72,0.000395987,0.891488472
https://www.glassdoor.com/Reviews/Poly-Reviews-E2545789.htm,713,72,0.000395987,0.89188446
https://www.glassdoor.com/Reviews/Medidata-Solutions-Reviews-E16679.htm,716,72,0.000395987,0.892280447
https://www.glassdoor.com/Reviews/Crocs-Reviews-E39730.htm,719,72,0.000395987,0.892676434
https://www.glassdoor.com/Reviews/Triumph-Group-Reviews-E6320.htm,707,71,0.000390488,0.893066922
https://www.glassdoor.com/Reviews/Berkshire-Hathaway-Reviews-E805672.htm,694,70,0.000384988,0.89345191
https://www.glassdoor.com/Reviews/Wynn-Resorts-Reviews-E15096.htm,694,70,0.000384988,0.893836897
https://www.glassdoor.com/Reviews/Sonoco-Products-Reviews-E1890.htm,692,70,0.000384988,0.894221885
https://www.glassdoor.com/Reviews/The-Hanover-Insurance-Group-Reviews-E3664.htm,695,70,0.000384988,0.894606873
https://www.glassdoor.com/Reviews/Scotts-Miracle-Gro-Reviews-E1443.htm,694,70,0.000384988,0.89499186
https://www.glassdoor.com/Reviews/D-R-Horton-Reviews-E2195.htm,690,69,0.000379488,0.895371348
https://www.glassdoor.com/Reviews/PulteGroup-Reviews-E506.htm,685,69,0.000379488,0.895750836
https://www.glassdoor.com/Reviews/Anixter-International-Reviews-E360.htm,686,69,0.000379488,0.896130324
https://www.glassdoor.com/Reviews/The-J-M-Smucker-Co-Reviews-E362.htm,672,68,0.000373988,0.896504312
https://www.glassdoor.com/Reviews/Hasbro-Reviews-E890.htm,674,68,0.000373988,0.8968783
https://www.glassdoor.com/Reviews/NRG-Energy-Reviews-E11895.htm,679,68,0.000373988,0.897252288
