page,rating_overall,employment_status,review_title,review_link,review_date,employee_job,employee_loc,review_pros,review_cons,review_advice_mgmt,flag_incomplete,rating_components.Work/Life Balance,rating_components.Career Opportunities,rating_components.Compensation and Benefits,rating_components.Senior Management,summary_views.Recommend,summary_views.CEO Approval,summary_views.Business Outlook,supposed_n_reviews,Glassdoor Review Page,rating_components.Culture & Values
15,3.0,"Current Employee, more than 3 years",Good place for a student,/Reviews/Employee-Review-Tesco-RVW2561912.htm,"Apr 15, 2013",Telecoms Sales,"Edinburgh, Scotland",Flexible and good wage (for a part time student job),Lack of challenges and mundane working environment,,0,4,3,3,2,negative,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
16,5.0,Former Employee,Fantastic,/Reviews/Employee-Review-Tesco-RVW2568499.htm,"Apr 17, 2013",,,"International Environment, High scope for learning and innovation.",Work load is quite heavy. More duty is assigned to a staff when hours are very less.,Keep it up,0,5,4,5,5,positive,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
16,3.0,"Current Employee, more than 10 years",the real truth that all should hear,/Reviews/Employee-Review-Tesco-RVW2579142.htm,"Apr 20, 2013",General Assistant,"Royal Tunbridge Wells, England","pension, and that is about it on the plus side","wages, conditions of service ie. treated like dirt","do some shop floor work yourself,instead of just bloody watching when we are really busy!!!!!!!!!!!! get your hands dirty . meetings about meetings achieve NOTHING",0,2,3,3,1,negative,negative,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
16,5.0,"Current Employee, more than 3 years",Great Experience at tesco no faults,/Reviews/Employee-Review-Tesco-RVW2607868.htm,"Apr 30, 2013",Customer Assistant,"Saundersfoot, Wales","Good Pay 
Excellent Teams
Hours off easy to get",None that i can think of,Keep up the good work,0,5,5,5,5,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
16,3.0,"Current Employee, more than 10 years","Hard work ,sometimes rewarding",/Reviews/Employee-Review-Tesco-RVW2619856.htm,"May 4, 2013",Buying Manager,"Cheshunt, England",Opportunities if you wish To play the corporate game,"Poor systems, unrealistic expectations from management,very long hours",Listen to your team,0,2,2,4,2,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
16,3.0,"Current Employee, more than 3 years",Good work place to settle down,/Reviews/Employee-Review-Tesco-RVW2644318.htm,"May 13, 2013",Sda,Bangalore,"Employee friendly policies
good atmosphere to work, helpful team mates & managers
good if you are looking for retail knowledge","Slow growth prospect if one is planning to stay for long
medium industry salary compared to other similar jobs elsewhere",....,0,3,3,3,3,positive,neutral,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
16,4.0,"Former Employee, more than 1 year",Not bad,/Reviews/Employee-Review-Tesco-RVW2664773.htm,"May 20, 2013",Nights Grocery Shelf Stacker,"Barnstaple, England",Most of the people I worked with were nice people and I considered friends. The benefits are brilliant and the work and life balance is also very good. You are not stuck there every day of the week.,80% of the department managers hired by the company could do with better training. The whole organisation of the company is also fairly poor.,,0,4,5,5,4,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
16,2.0,"Former Employee, more than 1 year",Easy job,/Reviews/Employee-Review-Tesco-RVW2665330.htm,"May 20, 2013",Sales Assistant,"Manchester, England","Really easy work, interview was simple and just scanning produce, although very boring",team was nice to work with,dont have any,0,2,3,4,1,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
16,4.0,"Former Employee, more than 1 year",Great people,/Reviews/Employee-Review-Tesco-RVW2695931.htm,"May 31, 2013",Software Engineer,"Welwyn Garden City, England","Very friendly people, have onsite canteens, loads of cool benefits, great offices, work/life balance.
Main pro is the people who worked there (at least when i was there).","The pyramid structure at Tesco means you are in levels one or two mostly, the salary band is very vast, but was obvious that not all promotions where work based, rather kissing up to your boss... always a no-no.
They also have a very disturbing graduate scheme in which they tend to only recruit posh folk and attractive girls... the latter not so much an issue for me, but definitely noticeable its not about skill but who you know.
So main issues are mates in senior positions giving their mates better rates...","The promotional politics need addressing, and graduate scheme needs a review.",0,4,3,3,3,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
16,2.0,"Former Employee, more than 10 years",its who u know,/Reviews/Employee-Review-Tesco-RVW2718472.htm,"Jun 8, 2013",Store Manager,,great pension scheme and benefits,"Its who you know to get on in this game. work really hard and all can be for nothing if you come across the wrong person. dedicated over 11 yrs, but treated badly thus reason for leaving.","realise that people rely on there career for there lifestyle. Take time to understand pressure can have different effects on different people in retail. All training is around focusing on customer service, but in reality this seems to be at the bottom of the pile when it comes to kpis (i.e. staffing levels do not reflect what is needed to offer the great shopping experience).",0,2,4,5,1,negative,positive,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,1
16,4.0,"Current Employee, more than 10 years",Not bad,/Reviews/Employee-Review-Tesco-RVW2724737.htm,"Jun 11, 2013",Customer Assistant,"Stevenage, England",Good benefits great staff family atmosphere on nights  very flexible around outside activities some managers take an interest in you and not just using you to get a promotion that been said see comments below,Can be a bit stressful  at times lack of opportunities mangers have there own agenda which can cause problems some seem all to willing to cause problems just because they can't get there own ways,Look at some of your mangers as they are not fit for the job,0,4,2,5,1,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
17,3.0,"Former Employee, more than 5 years",Business Analyst,/Reviews/Employee-Review-Tesco-RVW2731097.htm,"Jun 13, 2013",Business Analyst,Bangalore,"Very Large Organisation span across geographies.
Very Good People Policies
Good Training Programs
Very Good Office campus in Bangalore","As usual few bad managers
Slow Growth rate","Giving ears to the complaints is not enough, unless there is a solid action taken.",0,4,3,3,3,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
17,3.0,"Current Employee, more than 3 years",Long hours great staff,/Reviews/Employee-Review-Tesco-RVW2733513.htm,"Jun 13, 2013",Compliance Manager,"Cardiff, Wales",Great staff for the most part,Long hours and high expectations,Employ more staff,0,1,4,3,5,negative,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
17,2.0,Former Employee,Strict,/Reviews/Employee-Review-Tesco-RVW2735691.htm,"Jun 14, 2013",Anonymous Employee,,lots of people to work with,"poor employee benefits
lots of employees simply not interested in good of the company
people given manager roles simply if they own a degree whereas others without totally dedicated to the company go without",,0,3,4,2,1,negative,negative,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
17,3.0,"Current Employee, more than 3 years",It's ok,/Reviews/Employee-Review-Tesco-RVW2772846.htm,"Jun 26, 2013",Professional Services,"Welwyn Garden City, England",Great benefits and some of the best people,"Values and culture
Lots of promises around progression but hard to get on in reality, with internal moves systematically blocked","Don't just ask customers and employees what they think of tesco, really listen to it and then actually do something about it with intent to change.",0,3,2,5,3,negative,negative,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
17,4.0,"Former Employee, more than 3 years",Worked there for more than 2 years,/Reviews/Employee-Review-Tesco-RVW2780091.htm,"Jun 29, 2013",IT Engineer,Bangalore,"Nice management
Great Work atmosphere
Very good company to start and end the career there",Nothing that I have come across except politics..but it's obvious in every company,"Nothing, u r doing great",0,5,4,3,4,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
17,3.0,"Current Employee, more than 10 years",pleasurable descending to tolerable,/Reviews/Employee-Review-Tesco-RVW2799127.htm,"Jul 7, 2013",Anonymous Employee,,"Rate of pay pretty decent compared to others in retail. Free shares and benefits tho becoming less and less, are still welcome.","spread staff far too thin - most people in stores who leave are not replaced, or if they are, the hours are reduced. Workloads become unmanageable and cause stress for existing staff, which in turn does very little for staff moral. equipment needed, or which is faulty, is very rarely replaced in stores.",Stop turning a blind eye!!!!!!!,0,2,2,3,2,negative,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
17,3.0,"Former Employee, more than 3 years",Just another fish in a massive pond,/Reviews/Employee-Review-Tesco-RVW2808928.htm,"Jul 10, 2013",Department Manager,"Aylesbury, England",Busy varied job great customer interaction,No chance to progress even when your doing well,,0,2,3,4,3,negative,blank,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
17,3.0,"Former Employee, more than 5 years",It has its ups and downs,/Reviews/Employee-Review-Tesco-RVW2845114.htm,"Jul 22, 2013",General Assistant,"Swansea, Wales","Sometimes you get phases where you've just got some really good people working beside you. There was a really good social environment and despite leaving the company around 5 years ago I still have some very good friends from my Tesco days.

Staff discount!!!

reduced stuff!

You can hide promotional goods and keep them for yourself (such as grommit mugs)... not that I would condone such behavious of course","Management isn't always great.
I've had some great managers whilst working there some of which are still up there in my top 5 managers.... but then you do get some numpties that just haven't got a clue what they're doing, or what you do, or what the team does day in day out. 

Full time positions are scarce

Overtime offered tended to be last minute... Even when it was predictable (covering long term sicknesses and the bereaved etc). This made it difficult to plan your free time.

They got rid of the pool table.",,0,4,3,3,3,positive,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
17,3.0,"Former Employee, more than 1 year",Great Flexibility for part time workers,/Reviews/Employee-Review-Tesco-RVW2850754.htm,"Jul 23, 2013",Customer Assistant,"Manchester, England",Offer great flexibility to part time employees with variable long term and short term goals,Poor wage to keep employees motivated and enthused hence high turn around of part time staff,Better communication,0,3,2,2,3,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
17,3.0,"Current Employee, more than 5 years",Good experience working with Tesco,/Reviews/Employee-Review-Tesco-RVW2864474.htm,"Jul 27, 2013",IT Architect,Bangalore,"proves a good opportunity to work on choice of technology or projects which are ongoing, provides opportunity to try out new things, good work life balance, good exposure to large enterprise",technical capability of the teams are poor and there is no striving effort to improve it. work  driven by immediate business feature delivery which struggles to deliver long term goals.,"step up to build the capability and deliver
lot of perception based management which need to have better approach
decisions are heirarchical",0,5,4,4,3,positive,neutral,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
18,3.0,"Former Employee, more than 3 years",Could do better than this ???,/Reviews/Employee-Review-Tesco-RVW2869571.htm,"Jul 29, 2013",Customer Advisor,"Exeter, England",Hours available to work is manageable around lifestyle.,"Just about everything else, customers especially.","Do your jobs properly, or give it to someone who is more qualified",0,4,2,4,1,negative,negative,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
18,4.0,"Current Employee, less than 1 year",A good part time job,/Reviews/Employee-Review-Tesco-RVW2869598.htm,"Jul 29, 2013",Customer Assistant,"Manchester, England","The managers were friendly, my shifts were well organised and I felt like I was being looked after as a young girl in her first job",management policies can be a bit silly. I missed work twice due to illness and had to attend two disciplinary meetings. It felt like I was being told off at school.,Maybe more flexibility could be offered- less rigid policies that don't make sense in practice.,0,3,3,2,3,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
18,3.0,"Former Employee, more than 5 years","Great management experience, live to work rather than work to live, 'face fits' culture.",/Reviews/Employee-Review-Tesco-RVW2870181.htm,"Jul 29, 2013",Various Roles,"London, England","Management experience you gain is good, you are responsible for a vast number of KPIs, some in which other businesses do not include which looks good on a C.V.","Political - You can work extremely hard, be a success, but if your face doesnt fit, none of that matters!","Remember: Your staff and customers are the most influential people, treat them that way!",0,2,3,3,3,blank,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
18,3.0,"Current Employee, more than 1 year",Good company to work for,/Reviews/Employee-Review-Tesco-RVW2889003.htm,"Aug 2, 2013",Cashier,"Dublin, Dublin",Managers very flexible and accommodating. It was always a nice place to work where you got to meet new people every day.,The long hours/shifts can get very boring especially late at night when the shop is not that busy. Very hard to work up the line.,,0,3,2,2,3,negative,neutral,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
18,1.0,"Former Employee, more than 1 year",I worked at tesco for 19 months.,/Reviews/Employee-Review-Tesco-RVW2895532.htm,"Aug 4, 2013",Customer Assistant,,"10% discount after 6 months,some great staff.","Understaffed,the work load can be overwhelming.","Stop walking about trying to look good,do some work.",0,2,2,3,1,negative,neutral,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
18,3.0,"Current Employee, more than 5 years",great brand..good place to work and chill,/Reviews/Employee-Review-Tesco-RVW2913581.htm,"Aug 8, 2013",Principal Software Engineer,Bangalore,Work - life balance. Decent pay,No clarity on growth opportunities..ever changing HR policies and employee benefits,Dont join the flock by saying 'we are going with the market..retain talent by being different and employee centric',0,4,2,3,2,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
18,4.0,"Former Employee, more than 5 years",Excellent for a student to work for,/Reviews/Employee-Review-Tesco-RVW2915846.htm,"Aug 9, 2013",Customer Service,"Banbridge, Northern Ireland","Set working hours
Great people
Above average hourly wage","Limited holiday time
High staff turnover",Allow the staff to contribute ideas to boost performance,0,3,2,3,3,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
18,2.0,"Current Employee, more than 3 years",Worked at Tesco for four years.,/Reviews/Employee-Review-Tesco-RVW2950704.htm,"Aug 19, 2013",Customer Assistant,"Haverhill, England","Great staff members (they become good friends)
10% discount.",Absence percentage isn't fair. Got a written warning for having an operation at work because apparently I wasn't fulfilling my contract!,Need to adjust the absence percentage and need to know the staff abit better as to support the staff being off rather than giving them a warning and claiming that's how they support absence.,0,1,3,2,2,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
18,3.0,"Former Employee, more than 1 year",Principal software engineer,/Reviews/Employee-Review-Tesco-RVW2963232.htm,"Aug 22, 2013",Principal Software Engineer,Bangalore,"Compensation is good,cab facility is good..","Regional politics exists inside company& is favorable only if you belong to same region.If your rating goes down in your performance review(some percentage of your salary will be deducted).Manager was intolerable,pain in the neck.",Stop regional politics..,0,3,4,5,1,negative,positive,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
18,4.0,"Current Employee, more than 1 year",Decent place to earn a living.,/Reviews/Employee-Review-Tesco-RVW2966335.htm,"Aug 22, 2013",Fishmonger,"Clay Cross, England","Good people to work with - don't always work with bureaucrats. Competitive rates of pay, and easy to get your foot in the door.","You are working with normal people - complain a lot, 'bitchy' and so on. Also hard to get anywhere without a degree - although still possible.","Ask for more opinions from the normal people you employ. We can see things that you can't, or won't.",0,4,3,3,3,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
19,3.0,"Current Employee, more than 1 year","Great team, good treatment not so good progression prospects",/Reviews/Employee-Review-Tesco-RVW3025316.htm,"Sep 8, 2013",Customer Service Manager,"London, England",Great team and good treatment by management,Little prospect of career progression.,Think about how careers may be advanced for the little guys,0,4,2,3,4,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
19,4.0,"Current Employee, more than 1 year",it was nice working at tesco gain customer service skills,/Reviews/Employee-Review-Tesco-RVW3025335.htm,"Sep 8, 2013",Customer Service,"Maidenhead, England",it is a good company,nothing at the moment may be in future,keep working,0,4,4,4,5,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
19,3.0,Former Employee,Ok,/Reviews/Employee-Review-Tesco-RVW3026654.htm,"Sep 8, 2013",,,Friendly place to spend time,Sometimes not enough staff on shift,,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
19,4.0,"Former Employee, more than 1 year","Collegial, Focused, Supportive and Enjoyable",/Reviews/Employee-Review-Tesco-RVW3028181.htm,"Sep 9, 2013",Solution Architect,"Welwyn Garden City, England","The company lives the values it espouses
Great benefits package
Employs great people who are committed to seeing everyone around them succeeds
Excellent structured development programmes","Slavish devotion to delivery off-shored and outsourced providers compromised quality of deliveries
Intense delivery focus sometimes meant corners were cut on some strategic initiatives","Pay more attention to the BAs and Archtiects on the ground, sometimes they can see the roadblocks better. 
A cheap solution is often not the best one if you need to deliver in a hurry.",0,4,4,4,4,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
19,3.0,"Former Employee, more than 1 year",Bland,/Reviews/Employee-Review-Tesco-RVW3052733.htm,"Sep 14, 2013",Customer Assistant,"Manchester, England",Its a job...thats about all you can say.,"Sucky environment, no pros. No respect from senior staff, average wages, more expected of you than you receive in return. Dead end.",Take your jobs seriously.,0,3,3,2,1,negative,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
19,4.0,"Current Employee, more than 1 year",Fairly good - good opportunities for progress if you want them,/Reviews/Employee-Review-Tesco-RVW3068653.htm,"Sep 18, 2013",Checkout Assistant,"Stoke-on-Trent, England","Good opportunities for career development if you have the ambition to do it - because I had worked on checkouts I was offered the opportunity to go onto one of Tesco's graduate schemes (I refused as it wasn't a career path I was interested in). Many people also progressed into management.
You do get to meet a lot of nice people.
I was only 16-17 when I worked here, but the wage for this age range at Tesco was pretty good.","Management would sometimes look down on checkout assistants - saw themselves as above us.
As with most customer service jobs, you can get nasty customers.",Be nicer to your staff.,0,4,4,4,4,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
19,2.0,"Current Employee, more than 1 year",Category technical manager,/Reviews/Employee-Review-Tesco-RVW3079122.htm,"Sep 20, 2013",Category Technical Manager,Hong Kong,Efficient and good commerial enviroment,"Agreesive culture, short term, not people focused",,0,1,2,2,2,negative,positive,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
19,4.0,Former Employee,Rounded graduate experience,/Reviews/Employee-Review-Tesco-RVW3088090.htm,"Sep 23, 2013",,,"Great people, great place to learn how blue-chip business works",Don't come here looking for the big bucks,,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
19,3.0,Current Employee,A place to shape your career,/Reviews/Employee-Review-Tesco-RVW3088423.htm,"Sep 23, 2013",,,"fast paced, dynamic environment, challenging","location, bureaucracy, compensation not enough",,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
19,4.0,"Former Employee, more than 1 year",A good part-time employer for students with good long-term prospects,/Reviews/Employee-Review-Tesco-RVW3115879.htm,"Sep 30, 2013",Customer Assistant,"West Malling, England",Friendly colleagues; work-life balance; good overtime pay,Very clear ranking which makes it difficult for new staff to integrate,Maintain a professional relationship with employees,0,5,4,3,4,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
20,4.0,"Current Employee, more than 3 years","Challenging in the right ways, sometimes hard to benchmark against other companies",/Reviews/Employee-Review-Tesco-RVW3126230.htm,"Oct 2, 2013",Product Owner,,"Lots of opportunity to learn a new area/role, lots of skills to pick up and get coaching on, able to test strengths and weaknesses on a daily basis","Top down strategy, less opportunity to contribute to high level decisions.",,0,4,4,2,4,positive,neutral,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
20,3.0,"Current Employee, more than 3 years",Good for experienced but not for learners,/Reviews/Employee-Review-Tesco-RVW3131471.htm,"Oct 3, 2013",Project Manager,Bangalore,"Lots of free time, good salary, good work life balance","not so techy, less workload and less learnings",,0,3,3,4,3,negative,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
20,3.0,Current Employee,Tough work place but great people and lots of opportunity,/Reviews/Employee-Review-Tesco-RVW3163088.htm,"Oct 10, 2013",,,"- Diversity of the business
- Global operator
- Lots of opportunity","- Structure is too flat and it is difficult to progress between levels
- Sometimes they move to fast for their own good
- Workload can be heavy in senior roles",Leadership structure needs to practice what it preaches more consitently and stop trying to clone it's managers/leaders,0,2,4,3,3,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
20,1.0,"Former Employee, less than 1 year",Horrible place to work,/Reviews/Employee-Review-Tesco-RVW3172794.htm,"Oct 12, 2013",Analyst,"Cheshunt, England","If you got promoted, the salaries went up dramatically","Long hours were expected, no flexibility, they thought you should consider it a privilege to be able to stay late and work for them. However, if you were in 5 minutes past 9am, that would be a cause for concern.

Management were frequently bullies, and it was considered acceptable for them to shout abuse at employees on a regular basis.

People were promoted based on saying the right things to the right people, rather than based on actual merit.",,0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
20,5.0,"Current Employee, less than 1 year",Good work culture.,/Reviews/Employee-Review-Tesco-RVW3205282.htm,"Oct 20, 2013",Associate Software Engineer,Bangalore,"High Salary
Allowances 
You will be respected everywhere in the company
Onsite opportunities but only for few months","Balance between work life and personal life is a mismatch as most of them will be working in shifts.
Growth is Limited",,0,1,2,5,5,positive,positive,positive,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
20,5.0,Current Employee,Sales assistant,/Reviews/Employee-Review-Tesco-RVW3205914.htm,"Oct 20, 2013",,,Very Good to work for,No cons working here at all,,0,5,5,5,5,positive,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,5
20,3.0,"Former Employee, more than 3 years",Every little helps?,/Reviews/Employee-Review-Tesco-RVW3213681.htm,"Oct 22, 2013",Team Member,"Aberdeen, Scotland",The best thing working about tescos would be the privilage card also the 90 min break you get which can be split up into 3 half hour breaks,"Being called to work on tills during very busy periods and while trying to deal with customers requests for out of stock products and basically trying top keep the department filled.

Night shift never used to fill the department at night and just pull everything forward so when i came in its like nothing had been done apart from the department being tidied up a bit which left me trying to fill it again when it should have already been filled by the night shift who get paid more and don't have to go on till and don't have to deal with customers.",Do your jobs better! the night shift not filling  proper went on for nearly 2 years and was reported over and over again,0,3,3,3,2,positive,neutral,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
20,3.0,"Former Employee, more than 3 years",Customer service assistant,/Reviews/Employee-Review-Tesco-RVW3227494.htm,"Oct 24, 2013",Anonymous Employee,"Broadstairs, England","Staff discount and extra around holiday season
Role rotation around different departments -
Multi skilled
Uni transfer and home store working during holidays","Corporate policies and lack of discretion on an individual basis I.e sick leave
Lower management often lack consideration to those lower in the hierarchy - they usually were power hungry","Management need to look for employees who show potential and offer the opportunity to develop. 
Quite often people are genuine and therefore there should be more discretion around performance management aspects of work which may have been impacted by actual illness",0,4,3,2,2,negative,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
20,4.0,"Former Employee, more than 10 years",Good Work Life Balance,/Reviews/Employee-Review-Tesco-RVW3229280.htm,"Oct 25, 2013",Project Manager,"Cheshunt, England","Good Pension, 
Reasonable Pay, 
Life Insurance, 
Good Benefits, 
Good Culture, 
Great People to work with,
Interesting business,
Chances to travel overseas",Limited promotion opportunities at certain levels.  Accepting of too much change makes landing projects difficult.  Do not seem to treat long serving staff as well as new consultants.,Listen to your employees and not just consultants.,0,4,3,3,3,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,4
20,2.0,"Former Employee, less than 1 year",Glad it was only a temp job.,/Reviews/Employee-Review-Tesco-RVW3238501.htm,"Oct 28, 2013",Bakery Assistant,"Edinburgh, Scotland",Good salary and close to home. The few people who I spoke to were very nice.,"I had barely started before I was left on my own to run the bakery, too much work for just one person. In the 2 months I worked there I only saw/spoke to management once even though I'd asked for help with the bakery.",,0,3,3,1,1,negative,neutral,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
21,3.0,"Current Employee, more than 5 years",Honest review,/Reviews/Employee-Review-Tesco-RVW3240629.htm,"Oct 28, 2013",Store Manager,"Edinburgh, Scotland","They pay well compared to others in the sector, development opportunities from entry level up until line management level,","Working hours are terrible and little consideration for staff or families, the senior management think they know it all but results suggest otherwise","Listen to your staff, and value them more than you do",0,1,3,4,1,negative,negative,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
21,3.0,"Former Employee, more than 5 years","Too many chiefs, has the ambition but needs clear direction to get back on top.",/Reviews/Employee-Review-Tesco-RVW3241618.htm,"Oct 28, 2013",Buyer,"Welwyn Garden City, England","Good salaries, not the best in the market but you won't expect it anyway. Benefits are competitive (Pension, Life, Discounts, Shares etc). 

Lots that you can learn through the various roles and colleagues I have worked with. (I owe a lot of my life skill's to the big T)

Extensive Training courses available.

Generally good culture, working with a group of tallented people. Always something interesting happening. Oversea travel (have been to Far East multiple times with them).","Lack of direction, Level 4 & 5’s priorities/leadership questionable at times. Promotion opportunities limited at some levels. The game needs to be played well if you are really going to move on at all.

Culture of overworking is generally expected of you.

Meeting rooms are always in short supply and the atrium canteen is the only substitute. Parking has improved through the years but is still in short supply (After 9am you have no chance!).",Stop 4's and 5's changing their direction constantly. This just confuses the message to the team and more often than not will leave a bitter aftertaste to customers.,0,3,3,5,2,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
21,3.0,"Current Employee, more than 1 year",good prospects but only for graduates - hard for non-graduates to progress,/Reviews/Employee-Review-Tesco-RVW3242984.htm,"Oct 29, 2013",Business Analyst,"Welwyn Garden City, England","graduates are treated well, good work life balance with the majority of senior managers not staying much beyond office hours. the starting salary is good for a retail graduate scheme.  you are encouraged to move around and experience different teams.","location is a pain to get to, work is often boring/uninspiring and often surrounded by people who are comfortable and have no desire to push themselves. salary does not reflect industry standards once no longer a graduate.",,0,5,4,3,3,positive,positive,neutral,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
21,3.0,"Current Employee, more than 3 years",Phone Shop Team Leader,/Reviews/Employee-Review-Tesco-RVW3265961.htm,"Nov 4, 2013",Phone Shop Team Leader,"Basildon, England",Good reliable employment good people to work with,"Poor management support
Fix figures to meet kpi rather than do the work to do it properly",Poor communication with supervisors,0,2,4,4,2,positive,neutral,negative,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,2
21,3.0,Current Employee,Tesco India - Bangalore,/Reviews/Employee-Review-Tesco-RVW3331229.htm,"Nov 19, 2013",Anonymous Employee,,Nice learning oppurtunity for someone with nit much salary expectation,The new org & salary re-structure is a bane as employees are losing more money,NA,0,3,3,1,3,negative,positive,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,3
21,4.0,"Current Employee, more than 5 years",Great place for a part time job during school/university/college,/Reviews/Employee-Review-Tesco-RVW3364462.htm,"Nov 28, 2013",Delivery Assistant,"Aberdeen, Scotland",One of the best payers among the supermarkets. Good opportunities for overtime (if the store turnover meets target).,"You're just a number. Managers can be very inflexible to shift patterns (luck of the draw though, some are excellent managers, some are terrible!)","Look more at the soft skills of those employees you want to progress to management, in such a people heavy business they require at least basic people management skills and an ability not to rub up their employees the wrong way on a daily basis!! Fortunately, you seem to have it right when progressing those junior managers to a senior level; we had some excellent senior managers in our store.",0,,,,,blank,blank,blank,19908,https://www.glassdoor.com/Reviews/Tesco-Reviews-E10250.htm,
